Dot Point Measurements

Generated: Tuesday 26 October 2021 07:42:52

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
101W.jpg	      0		907	1521													Macroalgae	Erect course branching	Brown	Open		80300904			40.1
101W.jpg	      0		836	1486													Macroalgae	Erect fine branching	Red	Open		90300910			35.4
101W.jpg	      0		703	1132													Macroalgae	Erect fine branching	Red	Open		90300910			19.9
101W.jpg	      0		818	816													Macroalgae	Erect fine branching	Red	Open		90300910			46.7
101W.jpg	      0		1037	1287													Macroalgae	Erect fine branching	Red	Open		90300910			25.0
101W.jpg	      0		983	933													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.0
101W.jpg	      0		817	519													Macroalgae	Erect fine branching	Red	Open		90300910			82.9
101W.jpg	      0		665	1270													Macroalgae	Erect fine branching	Red	Open		90300910			24.6
102W.jpg	      0		559	791													Macroalgae	Erect fine branching	Red	Open		90300910			28.2
102W.jpg	      0		711	248													Macroalgae	Erect fine branching	Red	Open		90300910			74.9
102W.jpg	      0		607	1552													Macroalgae	Erect fine branching	Red	Open		90300910			60.6
102W.jpg	      0		625	892													Consolidated	Rock	Turf mat	Open		82001002			16.5
102W.jpg	      0		896	1504													Macroalgae	Erect fine branching	Red	Open		90300910			55.4
102W.jpg	      0		788	1244													Macroalgae	Erect fine branching	Red	Open		90300910			27.2
102W.jpg	      0		737	663													Sponges	Erect forms		Open		10000912			32.4
102W.jpg	      0		591	1732													Macroalgae	Erect fine branching	Red	Open		90300910			78.9
102W.jpg	      0		1002	1641													Consolidated	Rock	No biota	Open		82001002			72.0
102W.jpg	      0		809	1170													Macroalgae	Erect fine branching	Red	Open		90300910			20.1
102W.jpg	      0		805	1267													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.8
102W.jpg	      0		960	321													Consolidated	Rock	Turf mat	Open		82001002			70.2
102W.jpg	      0		999	191													Macroalgae	Erect fine branching	Red	Open		90300910			84.1
102W.jpg	      0		604	742													Macroalgae	Erect fine branching	Red	Open		90300910			29.0
102W.jpg	      0		551	615													Macroalgae	Erect fine branching	Green	Open		80300909			43.0
102W.jpg	      0		865	163													Macroalgae	Erect fine branching	Red	Open		90300910			84.0
102W.jpg	      0		828	1545													Macroalgae	Erect fine branching	Red	Open		90300910			58.2
102W.jpg	      0		623	10													Sponges	Small mixed		Open		10000000			100.0
102W.jpg	      0		671	1451													Consolidated	Rock	Turf mat	Open		82001002			49.2
102W.jpg	      0		998	1833													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			90.6
110W.jpg	      0		1009	1134													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.6
110W.jpg	      0		746	1790													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.2
110W.jpg	      0		628	1228													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			18.7
110W.jpg	      0		786	1781													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			62.4
110W.jpg	      0		588	828													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.1
110W.jpg	      0		1018	344													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			71.4
110W.jpg	      0		604	1567													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			45.9
110W.jpg	      0		948	1386													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.3
110W.jpg	      0		1056	932													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			28.7
110W.jpg	      0		555	1116													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.0
110W.jpg	      0		595	10													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
110W.jpg	      0		687	724													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			34.8
110W.jpg	      0		935	1319													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.5
110W.jpg	      0		588	822													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.5
110W.jpg	      0		632	1361													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.9
110W.jpg	      0		1061	1868													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			74.6
110W.jpg	      0		864	676													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			38.7
110W.jpg	      0		806	1307													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			19.3
110W.jpg	      0		769	1538													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.3
110W.jpg	      0		827	162													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			84.8
113W.jpg	      0		731	1474													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			52.3
113W.jpg	      0		562	648													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.8
113W.jpg	      0		603	1731													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			83.2
113W.jpg	      0		922	899													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.0
113W.jpg	      0		781	1504													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			55.5
113W.jpg	      0		1035	894													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			32.3
113W.jpg	      0		849	1764													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			85.1
113W.jpg	      0		837	1798													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			88.8
113W.jpg	      0		840	122													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			99.8
113W.jpg	      0		711	494													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.2
113W.jpg	      0		732	119													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
113W.jpg	      0		836	973													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			8.3
113W.jpg	      0		632	1201													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			26.6
113W.jpg	      0		799	1164													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.6
113W.jpg	      0		578	1264													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.9
113W.jpg	      0		673	965													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			12.0
113W.jpg	      0		802	572													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			49.2
113W.jpg	      0		788	1654													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.3
113W.jpg	      0		842	659													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.1
113W.jpg	      0		869	286													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.8
115W.jpg	      0		1016	420													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			53.9
115W.jpg	      0		566	953													Unknown			Open					30.3
115W.jpg	      0		911	226													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			71.7
115W.jpg	      0		993	579													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.5
115W.jpg	      0		1066	949													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.8
115W.jpg	      0		742	1737													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			87.6
115W.jpg	      0		906	1089													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			19.8
115W.jpg	      0		953	612													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			32.8
115W.jpg	      0		702	1851													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			99.9
115W.jpg	      0		626	655													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.6
115W.jpg	      0		616	383													Open Water			Open					60.4
115W.jpg	      0		1012	83													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			88.1
115W.jpg	      0		871	191													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			75.1
115W.jpg	      0		819	1826													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			96.2
115W.jpg	      0		904	1694													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			82.5
115W.jpg	      0		1071	1753													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			91.4
115W.jpg	      0		1015	19													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			94.7
115W.jpg	      0		797	1862													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
115W.jpg	      0		635	868													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			23.2
115W.jpg	      0		824	418													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			51.5
117W.jpg	      0		977	1157													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			14.4
117W.jpg	      0		562	14													Open Water			Open					100.0
117W.jpg	      0		886	757													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.7
117W.jpg	      0		780	827													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.3
117W.jpg	      0		567	1630													Open Water			Open					59.4
117W.jpg	      0		1030	904													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.2
117W.jpg	      0		945	1330													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			26.5
117W.jpg	      0		941	1394													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			32.2
117W.jpg	      0		1067	338													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.1
117W.jpg	      0		1011	262													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			74.7
117W.jpg	      0		1044	1501													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.5
117W.jpg	      0		892	1114													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			6.2
117W.jpg	      0		661	1876													Open Water			Open					77.8
117W.jpg	      0		936	1536													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.9
117W.jpg	      0		630	1207													Open Water			Open					25.3
117W.jpg	      0		751	971													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			12.6
117W.jpg	      0		877	541													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			47.6
117W.jpg	      0		1035	194													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.3
117W.jpg	      0		703	1798													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			70.0
117W.jpg	      0		858	1771													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.0
119W.jpg	      0		726	1576													Macroalgae	Erect fine branching	Red	Open		90300910			75.7
119W.jpg	      0		1005	1293													Macroalgae	Erect fine branching	Red	Open		90300910			52.4
119W.jpg	      0		551	1225													Macroalgae	Erect fine branching	Red	Open		90300910			46.6
119W.jpg	      0		898	240													Consolidated	Rock	Turf mat	Open		82001002			58.0
119W.jpg	      0		706	367													Consolidated	Rock	Turf mat	Open		82001002			44.9
119W.jpg	      0		1037	16													Macroalgae	Erect fine branching	Red	Open		90300910			83.1
119W.jpg	      0		618	213													Macroalgae	Erect fine branching	Red	Open		90300910			61.6
119W.jpg	      0		635	1162													Macroalgae	Erect fine branching	Red	Open		90300910			37.3
119W.jpg	      0		728	443													Consolidated	Rock	Turf mat	Open		82001002			37.1
119W.jpg	      0		677	1818													Macroalgae	Erect course branching	Brown	Open		80300904			100.0
119W.jpg	      0		565	1277													Macroalgae	Erect fine branching	Red	Open		90300910			50.6
119W.jpg	      0		1046	1572													Macroalgae	Erect fine branching	Red	Open		90300910			79.6
119W.jpg	      0		639	326													Macroalgae	Erect fine branching	Red	Open		90300910			50.4
119W.jpg	      0		720	350													Consolidated	Rock	Turf mat	Open		82001002			46.4
119W.jpg	      0		611	295													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			54.1
119W.jpg	      0		1048	1253													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			51.0
119W.jpg	      0		780	575													Macroalgae	Erect fine branching	Red	Open		90300910			23.7
119W.jpg	      0		707	426													Consolidated	Rock	Turf mat	Open		82001002			39.1
119W.jpg	      0		941	289													Macroalgae	Erect fine branching	Red	Open		90300910			54.5
119W.jpg	      0		960	1567													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.7
122W.jpg	      0		594	1092													Unknown			Open					37.2
122W.jpg	      0		975	350													Consolidated	Rock	Turf mat	Open		82001002			52.3
122W.jpg	      0		802	229													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			62.8
122W.jpg	      0		782	769													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			7.8
122W.jpg	      0		646	1762													Sponges	Massive forms		Open		10000903			100.0
122W.jpg	      0		605	485													Unknown			Open					42.9
122W.jpg	      0		883	1663													Macroalgae	Erect fine branching	Red	Open		90300910			88.0
122W.jpg	      0		672	1167													Unknown			Open					39.3
122W.jpg	      0		1036	107													Macroalgae	Erect fine branching	Red	Open		90300910			78.6
122W.jpg	      0		1050	1051													Macroalgae	Erect fine branching	Red	Open		90300910			33.0
122W.jpg	      0		648	997													Unknown			Open					26.1
122W.jpg	      0		877	729													Macroalgae	Erect fine branching	Red	Open		90300910			11.4
122W.jpg	      0		1012	1353													Macroalgae	Erect course branching	Brown	Open		80300904			58.4
122W.jpg	      0		763	27													Macroalgae	Erect fine branching	Red	Open		90300910			84.2
122W.jpg	      0		876	60													Macroalgae	Erect fine branching	Red	Open		90300910			80.6
122W.jpg	      0		940	630													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			23.7
122W.jpg	      0		621	908													Unknown			Open					23.5
122W.jpg	      0		747	1348													Macroalgae	Erect fine branching	Red	Open		90300910			55.4
122W.jpg	      0		985	1119													Sponges	Small mixed		Open		10000000			34.7
122W.jpg	      0		1074	690													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			29.4
123W.jpg	      0		556	1783													Unknown			Open					87.0
123W.jpg	      0		828	448													Consolidated	Rock	Turf mat	Open		82001002			52.3
123W.jpg	      0		653	310													Macroalgae	Erect course branching	Brown	Open		80300904			65.9
123W.jpg	      0		605	512													Sponges	Massive forms		Open		10000903			46.7
123W.jpg	      0		903	306													Macroalgae	Erect course branching	Brown	Open		80300904			68.1
123W.jpg	      0		1033	835													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			32.8
123W.jpg	      0		695	1174													Consolidated	Rock	Turf mat	Open		82001002			23.2
123W.jpg	      0		801	1852													Macroalgae	Erect fine branching	Red	Open		90300910			92.4
123W.jpg	      0		629	1504													Macroalgae	Erect fine branching	Red	Open		90300910			57.6
123W.jpg	      0		577	390													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			59.4
123W.jpg	      0		656	1070													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			14.5
123W.jpg	      0		692	504													Macroalgae	Erect course branching	Brown	Open		80300904			45.8
123W.jpg	      0		640	1190													Consolidated	Rock	Turf mat	Open		82001002			26.3
123W.jpg	      0		1035	1881													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
123W.jpg	      0		577	397													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.7
123W.jpg	      0		1038	1530													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			67.0
123W.jpg	      0		624	549													Macroalgae	Erect course branching	Brown	Open		80300904			42.5
123W.jpg	      0		576	1397													Macroalgae	Erect fine branching	Red	Open		90300910			48.4
123W.jpg	      0		809	1182													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.0
123W.jpg	      0		731	191													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			77.5
125W.jpg	      0		747	493													Macroalgae	Erect fine branching	Red	Open		90300910			38.1
125W.jpg	      0		1008	272													Consolidated	Rock	Turf mat	Open		82001002			61.1
125W.jpg	      0		910	1772													Sponges	Small mixed		Open		10000000			94.1
125W.jpg	      0		700	322													Sponges	Massive forms		Open		10000903			56.2
125W.jpg	      0		958	251													Macroalgae	Erect fine branching	Red	Open		90300910			62.1
125W.jpg	      0		983	852													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			13.2
125W.jpg	      0		642	830													Macroalgae	Erect fine branching	Red	Open		90300910			21.7
125W.jpg	      0		830	470													Macroalgae	Erect fine branching	Red	Open		90300910			38.9
125W.jpg	      0		1043	911													Macroalgae	Erect course branching	Brown	Open		80300904			20.2
125W.jpg	      0		895	119													Macroalgae	Erect fine branching	Red	Open		90300910			74.8
125W.jpg	      0		712	1822													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
125W.jpg	      0		782	1008													Macroalgae	Erect fine branching	Red	Open		90300910			17.6
125W.jpg	      0		980	277													Consolidated	Rock	No biota	Open		82001002			59.9
125W.jpg	      0		742	1060													Sponges	Erect forms		Open		10000912			24.1
125W.jpg	      0		662	885													Consolidated	Rock	Turf mat	Open		82001002			19.9
125W.jpg	      0		919	690													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.8
125W.jpg	      0		1030	1639													Macroalgae	Erect fine branching	Red	Open		90300910			82.2
125W.jpg	      0		1059	991													Macroalgae	Erect fine branching	Red	Open		90300910			25.3
125W.jpg	      0		745	1038													Macroalgae	Erect fine branching	Red	Open		90300910			22.0
125W.jpg	      0		728	1324													Macroalgae	Erect fine branching	Red	Open		90300910			49.9
126W.jpg	      0		835	1726													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			97.5
126W.jpg	      0		562	905													Macroalgae	Erect fine branching	Red	Open		90300910			21.0
126W.jpg	      0		575	150													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			91.3
126W.jpg	      0		661	744													Macroalgae	Erect fine branching	Red	Open		90300910			21.2
126W.jpg	      0		673	1641													Sponges	Small mixed		Open		10000000			87.1
126W.jpg	      0		582	1201													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			39.5
126W.jpg	      0		783	1513													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			71.9
126W.jpg	      0		729	1186													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			33.1
126W.jpg	      0		597	1741													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
126W.jpg	      0		856	120													Macroalgae	Erect fine branching	Red	Open		90300910			93.8
126W.jpg	      0		963	443													Sponges	Small mixed		Open		10000000			60.7
126W.jpg	      0		697	1400													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			58.6
126W.jpg	      0		724	543													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			42.9
126W.jpg	      0		888	844													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			19.0
126W.jpg	      0		854	97													Macroalgae	Erect fine branching	Red	Open		90300910			96.4
126W.jpg	      0		988	1590													Sponges	Small mixed		Open		10000000			85.9
126W.jpg	      0		626	486													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			51.3
126W.jpg	      0		741	216													Macroalgae	Erect fine branching	Red	Open		90300910			81.4
126W.jpg	      0		581	697													Macroalgae	Erect fine branching	Red	Open		90300910			31.0
126W.jpg	      0		866	874													Macroalgae	Erect fine branching	Red	Open		90300910			15.5
130W.jpg	      0		762	164													Macroalgae	Erect fine branching	Red	Open		90300910			80.8
130W.jpg	      0		585	1686													Consolidated	Rock	Turf mat	Open		82001002			68.9
130W.jpg	      0		729	682													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			31.2
130W.jpg	      0		894	153													Consolidated	Rock	Turf mat	Open		82001002			82.6
130W.jpg	      0		966	778													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			27.9
130W.jpg	      0		1072	7													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
130W.jpg	      0		757	865													Macroalgae	Erect fine branching	Red	Open		90300910			13.3
130W.jpg	      0		1046	525													Macroalgae	Erect fine branching	Red	Open		90300910			52.6
130W.jpg	      0		843	412													Macroalgae	Erect fine branching	Red	Open		90300910			57.1
130W.jpg	      0		895	1004													Consolidated	Rock	Turf mat	Open		82001002			11.0
130W.jpg	      0		554	1148													Unknown			Open					26.2
130W.jpg	      0		673	1376													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			37.8
130W.jpg	      0		585	1567													Consolidated	Rock	Turf mat	Open		82001002			57.9
130W.jpg	      0		609	1090													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			18.8
130W.jpg	      0		691	740													Macroalgae	Erect fine branching	Red	Open		90300910			26.7
130W.jpg	      0		639	1343													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			35.9
130W.jpg	      0		937	1681													Macroalgae	Erect fine branching	Red	Open		90300910			67.4
130W.jpg	      0		621	1403													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			41.9
130W.jpg	      0		1070	1645													Sponges	Small mixed		Open		10000000			68.2
130W.jpg	      0		705	1743													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			72.1
132W.jpg	      0		748	1725													Macroalgae	Erect fine branching	Red	Open		90300910			80.6
132W.jpg	      0		556	148													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
132W.jpg	      0		792	474													Macroalgae	Erect fine branching	Red	Open		90300910			60.6
132W.jpg	      0		778	787													Macroalgae	Erect fine branching	Green	Open		80300909			25.2
132W.jpg	      0		559	509													Macroalgae	Erect fine branching	Red	Open		90300910			61.0
132W.jpg	      0		557	1162													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			28.6
132W.jpg	      0		746	1056													Macroalgae	Erect fine branching	Red	Open		90300910			5.4
132W.jpg	      0		1008	1787													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			92.1
132W.jpg	      0		592	1184													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			27.3
132W.jpg	      0		834	1646													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.3
132W.jpg	      0		656	694													Macroalgae	Erect fine branching	Red	Open		90300910			37.6
132W.jpg	      0		720	982													Macroalgae	Erect fine branching	Green	Open		80300909			5.6
132W.jpg	      0		978	814													Macroalgae	Erect fine branching	Red	Open		90300910			33.1
132W.jpg	      0		753	318													Macroalgae	Erect fine branching	Red	Open		90300910			78.2
132W.jpg	      0		895	1626													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			71.1
132W.jpg	      0		1004	804													Consolidated	Rock	Turf mat	Open		82001002			36.1
132W.jpg	      0		652	1807													Macroalgae	Erect fine branching	Red	Open		90300910			90.7
132W.jpg	      0		754	433													Macroalgae	Erect fine branching	Red	Open		90300910			65.2
132W.jpg	      0		976	1456													Macroalgae	Erect fine branching	Red	Open		90300910			55.9
132W.jpg	      0		643	795													Macroalgae	Erect fine branching	Red	Open		90300910			27.7
133W.jpg	      0		565	814													Open Water			Open					42.2
133W.jpg	      0		851	1762													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			48.7
133W.jpg	      0		947	1536													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			31.6
133W.jpg	      0		879	1625													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			37.0
133W.jpg	      0		1036	1603													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			40.9
133W.jpg	      0		695	1815													Unknown			Open					53.7
133W.jpg	      0		657	1478													Unknown			Open					25.3
133W.jpg	      0		665	979													Unknown			Open					24.8
133W.jpg	      0		901	587													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			58.8
133W.jpg	      0		663	799													Unknown			Open					40.2
133W.jpg	      0		919	934													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			29.3
133W.jpg	      0		578	664													Open Water			Open					54.1
133W.jpg	      0		567	1761													Open Water			Open					52.0
133W.jpg	      0		880	1867													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			58.5
133W.jpg	      0		816	1378													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			13.9
133W.jpg	      0		590	1502													Open Water			Open					30.3
133W.jpg	      0		1012	211													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			94.2
133W.jpg	      0		904	1276													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			11.9
133W.jpg	      0		835	122													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
133W.jpg	      0		683	1834													Unknown			Open					55.5
134W.jpg	      0		741	1862													Consolidated	Rock	Turf mat	Open		82001002			100.0
134W.jpg	      0		804	1200													Sponges	Massive forms		Open		10000903			29.5
134W.jpg	      0		660	1078													Sponges	Massive forms		Open		10000903			24.9
134W.jpg	      0		719	1064													Consolidated	Rock	Turf mat	Open		82001002			19.4
134W.jpg	      0		1068	109													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			89.8
134W.jpg	      0		976	1158													Macroalgae	Erect fine branching	Red	Open		90300910			28.9
134W.jpg	      0		691	1248													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.8
134W.jpg	      0		720	1705													Consolidated	Rock	Turf mat	Open		82001002			83.8
134W.jpg	      0		833	825													Macroalgae	Erect fine branching	Red	Open		90300910			10.5
134W.jpg	      0		601	850													Consolidated	Rock	Turf mat	Open		82001002			26.2
